sentid	contextid	pairid	comparison	lemma	condition	sentence	ROI
537	3	269	unexpected	clear	simple	The surgeon clear	2
538	3	269	expected	clear	simple	The surgeon clears	2
539	3	270	unexpected	climb	simple	The surgeon climb	2
540	3	270	expected	climb	simple	The surgeon climbs	2
541	3	271	unexpected	cling	simple	The surgeon cling	2
542	3	271	expected	cling	simple	The surgeon clings	2
543	3	272	unexpected	clip	simple	The surgeon clip	2
544	3	272	expected	clip	simple	The surgeon clips	2
545	3	273	unexpected	clobber	simple	The surgeon clobber	2
546	3	273	expected	clobber	simple	The surgeon clobbers	2
547	3	274	unexpected	close	simple	The surgeon close	2
548	3	274	expected	close	simple	The surgeon closes	2
549	3	275	unexpected	cloud	simple	The surgeon cloud	2
550	3	275	expected	cloud	simple	The surgeon clouds	2
551	3	276	unexpected	clutter	simple	The surgeon clutter	2
552	3	276	expected	clutter	simple	The surgeon clutters	2
553	3	277	unexpected	coach	simple	The surgeon coach	2
554	3	277	expected	coach	simple	The surgeon coaches	2
555	3	278	unexpected	coax	simple	The surgeon coax	2
556	3	278	expected	coax	simple	The surgeon coaxes	2
557	3	279	unexpected	code	simple	The surgeon code	2
558	3	279	expected	code	simple	The surgeon codes	2
559	3	280	unexpected	co-exist	simple	The surgeon co-exist	2
560	3	280	expected	co-exist	simple	The surgeon co-exists	2
561	3	281	unexpected	cohere	simple	The surgeon cohere	2
562	3	281	expected	cohere	simple	The surgeon coheres	2
563	3	282	unexpected	co-host	simple	The surgeon co-host	2
564	3	282	expected	co-host	simple	The surgeon co-hosts	2
565	3	283	unexpected	coincide	simple	The surgeon coincide	2
566	3	283	expected	coincide	simple	The surgeon coincides	2
567	3	284	unexpected	collaborate	simple	The surgeon collaborate	2
568	3	284	expected	collaborate	simple	The surgeon collaborates	2
569	3	285	unexpected	collapse	simple	The surgeon collapse	2
570	3	285	expected	collapse	simple	The surgeon collapses	2
571	3	286	unexpected	collect	simple	The surgeon collect	2
572	3	286	expected	collect	simple	The surgeon collects	2
573	3	287	unexpected	combat	simple	The surgeon combat	2
574	3	287	expected	combat	simple	The surgeon combats	2
575	3	288	unexpected	combine	simple	The surgeon combine	2
576	3	288	expected	combine	simple	The surgeon combines	2
577	3	289	unexpected	come	simple	The surgeon come	2
578	3	289	expected	come	simple	The surgeon comes	2
579	3	290	unexpected	command	simple	The surgeon command	2
580	3	290	expected	command	simple	The surgeon commands	2
581	3	291	unexpected	commemorate	simple	The surgeon commemorate	2
582	3	291	expected	commemorate	simple	The surgeon commemorates	2
583	3	292	unexpected	commend	simple	The surgeon commend	2
584	3	292	expected	commend	simple	The surgeon commends	2
585	3	293	unexpected	comment	simple	The surgeon comment	2
586	3	293	expected	comment	simple	The surgeon comments	2
587	3	294	unexpected	commercialize	simple	The surgeon commercialize	2
588	3	294	expected	commercialize	simple	The surgeon commercializes	2
589	4	295	unexpected	commit	simple	The senator commit	2
590	4	295	expected	commit	simple	The senator commits	2
591	4	296	unexpected	communicate	simple	The senator communicate	2
592	4	296	expected	communicate	simple	The senator communicates	2
593	4	297	unexpected	compare	simple	The senator compare	2
594	4	297	expected	compare	simple	The senator compares	2
595	4	298	unexpected	compel	simple	The senator compel	2
596	4	298	expected	compel	simple	The senator compels	2
597	4	299	unexpected	compensate	simple	The senator compensate	2
598	4	299	expected	compensate	simple	The senator compensates	2
599	4	300	unexpected	compete	simple	The senator compete	2
600	4	300	expected	compete	simple	The senator competes	2
601	4	301	unexpected	compile	simple	The senator compile	2
602	4	301	expected	compile	simple	The senator compiles	2
603	4	302	unexpected	complain	simple	The senator complain	2
604	4	302	expected	complain	simple	The senator complains	2
605	4	303	unexpected	complement	simple	The senator complement	2
606	4	303	expected	complement	simple	The senator complements	2
607	4	304	unexpected	complete	simple	The senator complete	2
608	4	304	expected	complete	simple	The senator completes	2
609	4	305	unexpected	complicate	simple	The senator complicate	2
610	4	305	expected	complicate	simple	The senator complicates	2
611	4	306	unexpected	comply	simple	The senator comply	2
612	4	306	expected	comply	simple	The senator complies	2
613	4	307	unexpected	compound	simple	The senator compound	2
614	4	307	expected	compound	simple	The senator compounds	2
615	4	308	unexpected	comprise	simple	The senator comprise	2
616	4	308	expected	comprise	simple	The senator comprises	2
617	4	309	unexpected	compromise	simple	The senator compromise	2
618	4	309	expected	compromise	simple	The senator compromises	2
619	4	310	unexpected	computerize	simple	The senator computerize	2
620	4	310	expected	computerize	simple	The senator computerizes	2
621	4	311	unexpected	compute	simple	The senator compute	2
622	4	311	expected	compute	simple	The senator computes	2
623	4	312	unexpected	conceal	simple	The senator conceal	2
624	4	312	expected	conceal	simple	The senator conceals	2
625	4	313	unexpected	concede	simple	The senator concede	2
626	4	313	expected	concede	simple	The senator concedes	2
627	4	314	unexpected	conceive	simple	The senator conceive	2
628	4	314	expected	conceive	simple	The senator conceives	2
629	4	315	unexpected	concentrate	simple	The senator concentrate	2
630	4	315	expected	concentrate	simple	The senator concentrates	2
631	4	316	unexpected	concern	simple	The senator concern	2
632	4	316	expected	concern	simple	The senator concerns	2
633	4	317	unexpected	conclude	simple	The senator conclude	2
634	4	317	expected	conclude	simple	The senator concludes	2
635	4	318	unexpected	condemn	simple	The senator condemn	2
636	4	318	expected	condemn	simple	The senator condemns	2
637	4	319	unexpected	condone	simple	The senator condone	2
638	4	319	expected	condone	simple	The senator condones	2
639	4	320	unexpected	conduct	simple	The senator conduct	2
640	4	320	expected	conduct	simple	The senator conducts	2
641	4	321	unexpected	confer	simple	The senator confer	2
642	4	321	expected	confer	simple	The senator confers	2
643	4	322	unexpected	confirm	simple	The senator confirm	2
644	4	322	expected	confirm	simple	The senator confirms	2
645	4	323	unexpected	confiscate	simple	The senator confiscate	2
646	4	323	expected	confiscate	simple	The senator confiscates	2
647	4	324	unexpected	conform	simple	The senator conform	2
648	4	324	expected	conform	simple	The senator conforms	2
649	4	325	unexpected	confront	simple	The senator confront	2
650	4	325	expected	confront	simple	The senator confronts	2
651	4	326	unexpected	confuse	simple	The senator confuse	2
652	4	326	expected	confuse	simple	The senator confuses	2
653	4	327	unexpected	congratulate	simple	The senator congratulate	2
654	4	327	expected	congratulate	simple	The senator congratulates	2
655	4	328	unexpected	connect	simple	The senator connect	2
656	4	328	expected	connect	simple	The senator connects	2
657	4	329	unexpected	connote	simple	The senator connote	2
658	4	329	expected	connote	simple	The senator connotes	2
659	4	330	unexpected	conquer	simple	The senator conquer	2
660	4	330	expected	conquer	simple	The senator conquers	2
661	4	331	unexpected	consent	simple	The senator consent	2
662	4	331	expected	consent	simple	The senator consents	2
663	4	332	unexpected	conserve	simple	The senator conserve	2
664	4	332	expected	conserve	simple	The senator conserves	2
665	4	333	unexpected	consider	simple	The senator consider	2
666	4	333	expected	consider	simple	The senator considers	2
667	4	334	unexpected	consist	simple	The senator consist	2
668	4	334	expected	consist	simple	The senator consists	2
669	4	335	unexpected	console	simple	The senator console	2
670	4	335	expected	console	simple	The senator consoles	2
671	4	336	unexpected	consolidate	simple	The senator consolidate	2
672	4	336	expected	consolidate	simple	The senator consolidates	2
673	4	337	unexpected	constitute	simple	The senator constitute	2
674	4	337	expected	constitute	simple	The senator constitutes	2
675	4	338	unexpected	constrain	simple	The senator constrain	2
676	4	338	expected	constrain	simple	The senator constrains	2
677	4	339	unexpected	construct	simple	The senator construct	2
678	4	339	expected	construct	simple	The senator constructs	2
679	4	340	unexpected	construe	simple	The senator construe	2
680	4	340	expected	construe	simple	The senator construes	2
681	4	341	unexpected	consult	simple	The senator consult	2
682	4	341	expected	consult	simple	The senator consults	2
683	4	342	unexpected	consume	simple	The senator consume	2
684	4	342	expected	consume	simple	The senator consumes	2
685	4	343	unexpected	contact	simple	The senator contact	2
686	4	343	expected	contact	simple	The senator contacts	2
687	4	344	unexpected	contain	simple	The senator contain	2
688	4	344	expected	contain	simple	The senator contains	2
689	4	345	unexpected	contemplate	simple	The senator contemplate	2
690	4	345	expected	contemplate	simple	The senator contemplates	2
691	4	346	unexpected	contemporize	simple	The senator contemporize	2
692	4	346	expected	contemporize	simple	The senator contemporizes	2
693	4	347	unexpected	contend	simple	The senator contend	2
694	4	347	expected	contend	simple	The senator contends	2
695	4	348	unexpected	content	simple	The senator content	2
696	4	348	expected	content	simple	The senator contents	2
697	4	349	unexpected	continue	simple	The senator continue	2
698	4	349	expected	continue	simple	The senator continues	2
699	4	350	unexpected	contract	simple	The senator contract	2
700	4	350	expected	contract	simple	The senator contracts	2
701	4	351	unexpected	contrast	simple	The senator contrast	2
702	4	351	expected	contrast	simple	The senator contrasts	2
703	4	352	unexpected	contribute	simple	The senator contribute	2
704	4	352	expected	contribute	simple	The senator contributes	2
705	4	353	unexpected	control	simple	The senator control	2
706	4	353	expected	control	simple	The senator controls	2
707	4	354	unexpected	con	simple	The senator con	2
708	4	354	expected	con	simple	The senator cons	2
709	4	355	unexpected	convene	simple	The senator convene	2
710	4	355	expected	convene	simple	The senator convenes	2
711	4	356	unexpected	convert	simple	The senator convert	2
712	4	356	expected	convert	simple	The senator converts	2
713	4	357	unexpected	convey	simple	The senator convey	2
714	4	357	expected	convey	simple	The senator conveys	2
715	4	358	unexpected	convict	simple	The senator convict	2
716	4	358	expected	convict	simple	The senator convicts	2
717	4	359	unexpected	convince	simple	The senator convince	2
718	4	359	expected	convince	simple	The senator convinces	2
719	4	360	unexpected	cook	simple	The senator cook	2
720	4	360	expected	cook	simple	The senator cooks	2
721	4	361	unexpected	cool	simple	The senator cool	2
722	4	361	expected	cool	simple	The senator cools	2
723	4	362	unexpected	cooperate	simple	The senator cooperate	2
724	4	362	expected	cooperate	simple	The senator cooperates	2
725	4	363	unexpected	coordinate	simple	The senator coordinate	2
726	4	363	expected	coordinate	simple	The senator coordinates	2
727	4	364	unexpected	cope	simple	The senator cope	2
728	4	364	expected	cope	simple	The senator copes	2
729	4	365	unexpected	co-produce	simple	The senator co-produce	2
730	4	365	expected	co-produce	simple	The senator co-produces	2
731	4	366	unexpected	copy	simple	The senator copy	2
732	4	366	expected	copy	simple	The senator copies	2
733	4	367	unexpected	corner	simple	The senator corner	2
734	4	367	expected	corner	simple	The senator corners	2
735	4	368	unexpected	corral	simple	The senator corral	2
736	4	368	expected	corral	simple	The senator corrals	2
737	4	369	unexpected	correct	simple	The senator correct	2
738	4	369	expected	correct	simple	The senator corrects	2
739	4	370	unexpected	correspond	simple	The senator correspond	2
740	4	370	expected	correspond	simple	The senator corresponds	2
741	4	371	unexpected	co-sponsor	simple	The senator co-sponsor	2
742	4	371	expected	co-sponsor	simple	The senator co-sponsors	2
743	4	372	unexpected	cost	simple	The senator cost	2
744	4	372	expected	cost	simple	The senator costs	2
745	4	373	unexpected	cough	simple	The senator cough	2
746	4	373	expected	cough	simple	The senator coughs	2
747	4	374	unexpected	countenance	simple	The senator countenance	2
748	4	374	expected	countenance	simple	The senator countenances	2
749	4	375	unexpected	counteract	simple	The senator counteract	2
750	4	375	expected	counteract	simple	The senator counteracts	2
751	4	376	unexpected	counterprogram	simple	The senator counterprogram	2
752	4	376	expected	counterprogram	simple	The senator counterprograms	2
753	4	377	unexpected	counter	simple	The senator counter	2
754	4	377	expected	counter	simple	The senator counters	2
755	4	378	unexpected	count	simple	The senator count	2
756	4	378	expected	count	simple	The senator counts	2
757	4	379	unexpected	court	simple	The senator court	2
758	4	379	expected	court	simple	The senator courts	2
759	4	380	unexpected	cover	simple	The senator cover	2
760	4	380	expected	cover	simple	The senator covers	2
761	4	381	unexpected	crack	simple	The senator crack	2
762	4	381	expected	crack	simple	The senator cracks	2
763	4	382	unexpected	craft	simple	The senator craft	2
764	4	382	expected	craft	simple	The senator crafts	2
765	4	383	unexpected	crank	simple	The senator crank	2
766	4	383	expected	crank	simple	The senator cranks	2
767	4	384	unexpected	crash	simple	The senator crash	2
768	4	384	expected	crash	simple	The senator crashes	2
769	4	385	unexpected	crawl	simple	The senator crawl	2
770	4	385	expected	crawl	simple	The senator crawls	2
771	4	386	unexpected	creak	simple	The senator creak	2
772	4	386	expected	creak	simple	The senator creaks	2
773	4	387	unexpected	create	simple	The senator create	2
774	4	387	expected	create	simple	The senator creates	2
775	4	388	unexpected	credit	simple	The senator credit	2
776	4	388	expected	credit	simple	The senator credits	2
777	4	389	unexpected	crest	simple	The senator crest	2
778	4	389	expected	crest	simple	The senator crests	2
779	4	390	unexpected	criminalize	simple	The senator criminalize	2
780	4	390	expected	criminalize	simple	The senator criminalizes	2
781	4	391	unexpected	crimp	simple	The senator crimp	2
782	4	391	expected	crimp	simple	The senator crimps	2
783	4	392	unexpected	criticize	simple	The senator criticize	2
784	4	392	expected	criticize	simple	The senator criticizes	2
785	5	393	unexpected	crop	simple	The teacher crop	2
786	5	393	expected	crop	simple	The teacher crops	2
787	5	394	unexpected	cross	simple	The teacher cross	2
788	5	394	expected	cross	simple	The teacher crosses	2
789	5	395	unexpected	crumble	simple	The teacher crumble	2
790	5	395	expected	crumble	simple	The teacher crumbles	2
791	5	396	unexpected	crunch	simple	The teacher crunch	2
792	5	396	expected	crunch	simple	The teacher crunches	2
