sentid	contextid	pairid	comparison	lemma	condition	sentence	ROI
428	3	214	expected	bypass	vp_coord	The farmers socialize and bypass	4
429	3	215	unexpected	calculate	vp_coord	The farmers socialize and calculates	4
430	3	215	expected	calculate	vp_coord	The farmers socialize and calculate	4
431	3	216	unexpected	call	vp_coord	The farmers socialize and calls	4
432	3	216	expected	call	vp_coord	The farmers socialize and call	4
433	3	217	unexpected	calm	vp_coord	The farmers socialize and calms	4
434	3	217	expected	calm	vp_coord	The farmers socialize and calm	4
435	3	218	unexpected	cancel	vp_coord	The farmers socialize and cancels	4
436	3	218	expected	cancel	vp_coord	The farmers socialize and cancel	4
437	3	219	unexpected	capitalize	vp_coord	The farmers socialize and capitalizes	4
438	3	219	expected	capitalize	vp_coord	The farmers socialize and capitalize	4
439	3	220	unexpected	capture	vp_coord	The farmers socialize and captures	4
440	3	220	expected	capture	vp_coord	The farmers socialize and capture	4
441	3	221	unexpected	cap	vp_coord	The farmers socialize and caps	4
442	3	221	expected	cap	vp_coord	The farmers socialize and cap	4
443	3	222	unexpected	careen	vp_coord	The farmers socialize and careens	4
444	3	222	expected	careen	vp_coord	The farmers socialize and careen	4
445	3	223	unexpected	care	vp_coord	The farmers socialize and cares	4
446	3	223	expected	care	vp_coord	The farmers socialize and care	4
447	3	224	unexpected	caricature	vp_coord	The farmers socialize and caricatures	4
448	3	224	expected	caricature	vp_coord	The farmers socialize and caricature	4
449	3	225	unexpected	carry	vp_coord	The farmers socialize and carries	4
450	3	225	expected	carry	vp_coord	The farmers socialize and carry	4
451	3	226	unexpected	cash	vp_coord	The farmers socialize and cashes	4
452	3	226	expected	cash	vp_coord	The farmers socialize and cash	4
453	3	227	unexpected	cast	vp_coord	The farmers socialize and casts	4
454	3	227	expected	cast	vp_coord	The farmers socialize and cast	4
455	3	228	unexpected	catapult	vp_coord	The farmers socialize and catapults	4
456	3	228	expected	catapult	vp_coord	The farmers socialize and catapult	4
457	3	229	unexpected	catch	vp_coord	The farmers socialize and catches	4
458	3	229	expected	catch	vp_coord	The farmers socialize and catch	4
459	3	230	unexpected	cater	vp_coord	The farmers socialize and caters	4
460	3	230	expected	cater	vp_coord	The farmers socialize and cater	4
461	3	231	unexpected	cause	vp_coord	The farmers socialize and causes	4
462	3	231	expected	cause	vp_coord	The farmers socialize and cause	4
463	3	232	unexpected	caution	vp_coord	The farmers socialize and cautions	4
464	3	232	expected	caution	vp_coord	The farmers socialize and caution	4
465	3	233	unexpected	cease	vp_coord	The farmers socialize and ceases	4
466	3	233	expected	cease	vp_coord	The farmers socialize and cease	4
467	3	234	unexpected	cede	vp_coord	The farmers socialize and cedes	4
468	3	234	expected	cede	vp_coord	The farmers socialize and cede	4
469	3	235	unexpected	celebrate	vp_coord	The farmers socialize and celebrates	4
470	3	235	expected	celebrate	vp_coord	The farmers socialize and celebrate	4
471	3	236	unexpected	cement	vp_coord	The farmers socialize and cements	4
472	3	236	expected	cement	vp_coord	The farmers socialize and cement	4
473	3	237	unexpected	centralize	vp_coord	The farmers socialize and centralizes	4
474	3	237	expected	centralize	vp_coord	The farmers socialize and centralize	4
475	3	238	unexpected	certify	vp_coord	The farmers socialize and certifies	4
476	3	238	expected	certify	vp_coord	The farmers socialize and certify	4
477	3	239	unexpected	challenge	vp_coord	The farmers socialize and challenges	4
478	3	239	expected	challenge	vp_coord	The farmers socialize and challenge	4
479	3	240	unexpected	change	vp_coord	The farmers socialize and changes	4
480	3	240	expected	change	vp_coord	The farmers socialize and change	4
481	3	241	unexpected	channel	vp_coord	The farmers socialize and channels	4
482	3	241	expected	channel	vp_coord	The farmers socialize and channel	4
483	3	242	unexpected	characterize	vp_coord	The farmers socialize and characterizes	4
484	3	242	expected	characterize	vp_coord	The farmers socialize and characterize	4
485	3	243	unexpected	charge	vp_coord	The farmers socialize and charges	4
486	3	243	expected	charge	vp_coord	The farmers socialize and charge	4
487	3	244	unexpected	chart	vp_coord	The farmers socialize and charts	4
488	3	244	expected	chart	vp_coord	The farmers socialize and chart	4
489	3	245	unexpected	chase	vp_coord	The farmers socialize and chases	4
490	3	245	expected	chase	vp_coord	The farmers socialize and chase	4
491	3	246	unexpected	chat	vp_coord	The farmers socialize and chats	4
492	3	246	expected	chat	vp_coord	The farmers socialize and chat	4
493	3	247	unexpected	chauffeur	vp_coord	The farmers socialize and chauffeurs	4
494	3	247	expected	chauffeur	vp_coord	The farmers socialize and chauffeur	4
495	3	248	unexpected	cheat	vp_coord	The farmers socialize and cheats	4
496	3	248	expected	cheat	vp_coord	The farmers socialize and cheat	4
497	3	249	unexpected	check	vp_coord	The farmers socialize and checks	4
498	3	249	expected	check	vp_coord	The farmers socialize and check	4
499	3	250	unexpected	cheer	vp_coord	The farmers socialize and cheers	4
500	3	250	expected	cheer	vp_coord	The farmers socialize and cheer	4
501	3	251	unexpected	chew	vp_coord	The farmers socialize and chews	4
502	3	251	expected	chew	vp_coord	The farmers socialize and chew	4
503	3	252	unexpected	chill	vp_coord	The farmers socialize and chills	4
504	3	252	expected	chill	vp_coord	The farmers socialize and chill	4
505	3	253	unexpected	chisel	vp_coord	The farmers socialize and chisels	4
506	3	253	expected	chisel	vp_coord	The farmers socialize and chisel	4
507	3	254	unexpected	choke	vp_coord	The farmers socialize and chokes	4
508	3	254	expected	choke	vp_coord	The farmers socialize and choke	4
509	3	255	unexpected	choose	vp_coord	The farmers socialize and chooses	4
510	3	255	expected	choose	vp_coord	The farmers socialize and choose	4
511	3	256	unexpected	chop	vp_coord	The farmers socialize and chops	4
512	3	256	expected	chop	vp_coord	The farmers socialize and chop	4
513	3	257	unexpected	churn	vp_coord	The farmers socialize and churns	4
514	3	257	expected	churn	vp_coord	The farmers socialize and churn	4
515	3	258	unexpected	cinch	vp_coord	The farmers socialize and cinches	4
516	3	258	expected	cinch	vp_coord	The farmers socialize and cinch	4
517	3	259	unexpected	circulate	vp_coord	The farmers socialize and circulates	4
518	3	259	expected	circulate	vp_coord	The farmers socialize and circulate	4
519	3	260	unexpected	circumvent	vp_coord	The farmers socialize and circumvents	4
520	3	260	expected	circumvent	vp_coord	The farmers socialize and circumvent	4
521	3	261	unexpected	cite	vp_coord	The farmers socialize and cites	4
522	3	261	expected	cite	vp_coord	The farmers socialize and cite	4
523	3	262	unexpected	claim	vp_coord	The farmers socialize and claims	4
524	3	262	expected	claim	vp_coord	The farmers socialize and claim	4
525	3	263	unexpected	clamp	vp_coord	The farmers socialize and clamps	4
526	3	263	expected	clamp	vp_coord	The farmers socialize and clamp	4
527	3	264	unexpected	clarify	vp_coord	The farmers socialize and clarifies	4
528	3	264	expected	clarify	vp_coord	The farmers socialize and clarify	4
529	3	265	unexpected	clash	vp_coord	The farmers socialize and clashes	4
530	3	265	expected	clash	vp_coord	The farmers socialize and clash	4
531	3	266	unexpected	classify	vp_coord	The farmers socialize and classifies	4
532	3	266	expected	classify	vp_coord	The farmers socialize and classify	4
533	3	267	unexpected	cleanse	vp_coord	The farmers socialize and cleanses	4
534	3	267	expected	cleanse	vp_coord	The farmers socialize and cleanse	4
535	3	268	unexpected	clean	vp_coord	The farmers socialize and cleans	4
536	3	268	expected	clean	vp_coord	The farmers socialize and clean	4
537	3	269	unexpected	clear	vp_coord	The farmers socialize and clears	4
538	3	269	expected	clear	vp_coord	The farmers socialize and clear	4
539	3	270	unexpected	climb	vp_coord	The farmers socialize and climbs	4
540	3	270	expected	climb	vp_coord	The farmers socialize and climb	4
541	3	271	unexpected	cling	vp_coord	The farmers socialize and clings	4
542	3	271	expected	cling	vp_coord	The farmers socialize and cling	4
543	3	272	unexpected	clip	vp_coord	The farmers socialize and clips	4
544	3	272	expected	clip	vp_coord	The farmers socialize and clip	4
545	3	273	unexpected	clobber	vp_coord	The farmers socialize and clobbers	4
546	3	273	expected	clobber	vp_coord	The farmers socialize and clobber	4
547	3	274	unexpected	close	vp_coord	The farmers socialize and closes	4
548	3	274	expected	close	vp_coord	The farmers socialize and close	4
549	3	275	unexpected	cloud	vp_coord	The farmers socialize and clouds	4
550	3	275	expected	cloud	vp_coord	The farmers socialize and cloud	4
551	3	276	unexpected	clutter	vp_coord	The farmers socialize and clutters	4
552	3	276	expected	clutter	vp_coord	The farmers socialize and clutter	4
553	3	277	unexpected	coach	vp_coord	The farmers socialize and coaches	4
554	3	277	expected	coach	vp_coord	The farmers socialize and coach	4
555	3	278	unexpected	coax	vp_coord	The farmers socialize and coaxes	4
556	3	278	expected	coax	vp_coord	The farmers socialize and coax	4
557	3	279	unexpected	code	vp_coord	The farmers socialize and codes	4
558	3	279	expected	code	vp_coord	The farmers socialize and code	4
559	3	280	unexpected	co-exist	vp_coord	The farmers socialize and co-exists	4
560	3	280	expected	co-exist	vp_coord	The farmers socialize and co-exist	4
561	3	281	unexpected	cohere	vp_coord	The farmers socialize and coheres	4
562	3	281	expected	cohere	vp_coord	The farmers socialize and cohere	4
563	3	282	unexpected	co-host	vp_coord	The farmers socialize and co-hosts	4
564	3	282	expected	co-host	vp_coord	The farmers socialize and co-host	4
565	3	283	unexpected	coincide	vp_coord	The farmers socialize and coincides	4
566	3	283	expected	coincide	vp_coord	The farmers socialize and coincide	4
567	3	284	unexpected	collaborate	vp_coord	The farmers socialize and collaborates	4
568	3	284	expected	collaborate	vp_coord	The farmers socialize and collaborate	4
569	3	285	unexpected	collapse	vp_coord	The farmers socialize and collapses	4
570	3	285	expected	collapse	vp_coord	The farmers socialize and collapse	4
571	3	286	unexpected	collect	vp_coord	The farmers socialize and collects	4
572	3	286	expected	collect	vp_coord	The farmers socialize and collect	4
573	3	287	unexpected	combat	vp_coord	The farmers socialize and combats	4
574	3	287	expected	combat	vp_coord	The farmers socialize and combat	4
575	3	288	unexpected	combine	vp_coord	The farmers socialize and combines	4
576	3	288	expected	combine	vp_coord	The farmers socialize and combine	4
577	3	289	unexpected	come	vp_coord	The farmers socialize and comes	4
578	3	289	expected	come	vp_coord	The farmers socialize and come	4
579	3	290	unexpected	command	vp_coord	The farmers socialize and commands	4
580	3	290	expected	command	vp_coord	The farmers socialize and command	4
581	3	291	unexpected	commemorate	vp_coord	The farmers socialize and commemorates	4
582	3	291	expected	commemorate	vp_coord	The farmers socialize and commemorate	4
583	3	292	unexpected	commend	vp_coord	The farmers socialize and commends	4
584	3	292	expected	commend	vp_coord	The farmers socialize and commend	4
585	3	293	unexpected	comment	vp_coord	The farmers socialize and comments	4
586	3	293	expected	comment	vp_coord	The farmers socialize and comment	4
587	3	294	unexpected	commercialize	vp_coord	The farmers socialize and commercializes	4
588	3	294	expected	commercialize	vp_coord	The farmers socialize and commercialize	4
589	4	295	unexpected	commit	vp_coord	The consultants shadow and commits	4
590	4	295	expected	commit	vp_coord	The consultants shadow and commit	4
591	4	296	unexpected	communicate	vp_coord	The consultants shadow and communicates	4
592	4	296	expected	communicate	vp_coord	The consultants shadow and communicate	4
593	4	297	unexpected	compare	vp_coord	The consultants shadow and compares	4
594	4	297	expected	compare	vp_coord	The consultants shadow and compare	4
595	4	298	unexpected	compel	vp_coord	The consultants shadow and compels	4
596	4	298	expected	compel	vp_coord	The consultants shadow and compel	4
597	4	299	unexpected	compensate	vp_coord	The consultants shadow and compensates	4
598	4	299	expected	compensate	vp_coord	The consultants shadow and compensate	4
599	4	300	unexpected	compete	vp_coord	The consultants shadow and competes	4
600	4	300	expected	compete	vp_coord	The consultants shadow and compete	4
601	4	301	unexpected	compile	vp_coord	The consultants shadow and compiles	4
602	4	301	expected	compile	vp_coord	The consultants shadow and compile	4
603	4	302	unexpected	complain	vp_coord	The consultants shadow and complains	4
604	4	302	expected	complain	vp_coord	The consultants shadow and complain	4
605	4	303	unexpected	complement	vp_coord	The consultants shadow and complements	4
606	4	303	expected	complement	vp_coord	The consultants shadow and complement	4
607	4	304	unexpected	complete	vp_coord	The consultants shadow and completes	4
608	4	304	expected	complete	vp_coord	The consultants shadow and complete	4
609	4	305	unexpected	complicate	vp_coord	The consultants shadow and complicates	4
610	4	305	expected	complicate	vp_coord	The consultants shadow and complicate	4
611	4	306	unexpected	comply	vp_coord	The consultants shadow and complies	4
612	4	306	expected	comply	vp_coord	The consultants shadow and comply	4
613	4	307	unexpected	compound	vp_coord	The consultants shadow and compounds	4
614	4	307	expected	compound	vp_coord	The consultants shadow and compound	4
615	4	308	unexpected	comprise	vp_coord	The consultants shadow and comprises	4
616	4	308	expected	comprise	vp_coord	The consultants shadow and comprise	4
617	4	309	unexpected	compromise	vp_coord	The consultants shadow and compromises	4
618	4	309	expected	compromise	vp_coord	The consultants shadow and compromise	4
619	4	310	unexpected	computerize	vp_coord	The consultants shadow and computerizes	4
620	4	310	expected	computerize	vp_coord	The consultants shadow and computerize	4
621	4	311	unexpected	compute	vp_coord	The consultants shadow and computes	4
622	4	311	expected	compute	vp_coord	The consultants shadow and compute	4
623	4	312	unexpected	conceal	vp_coord	The consultants shadow and conceals	4
624	4	312	expected	conceal	vp_coord	The consultants shadow and conceal	4
625	4	313	unexpected	concede	vp_coord	The consultants shadow and concedes	4
626	4	313	expected	concede	vp_coord	The consultants shadow and concede	4
